,PassengerId,Pclass,Name,Sex,Age,Title,Alias,SibSp,Parch,Ticket,Fam,Fare,Cabin,Cabin_Floor,Cabin_Nb,Ticket_Type,Embarked
1077,1078,2,"Phillips, Miss. Alice Frances Louisa",female,21.0,Miss,0,0,1,S.O./P.P. 2,1,21.0,U,U,0,S.O./P.P.,S
1078,1079,3,"Davies, Mr. Joseph",male,17.0,Mr,0,2,0,A/4 48873,2,8.05,U,U,0,A/4,S
1079,1080,3,"Sage, Miss. Ada",female,29.8811376673,Miss,0,8,2,CA. 2343,10,69.55,U,U,0,CA.,S
1080,1081,2,"Veal, Mr. James",male,40.0,Mr,0,0,0,28221,0,13.0,U,U,0,28221,S
1081,1082,2,"Angle, Mr. William A",male,34.0,Mr,0,1,0,226875,1,26.0,U,U,0,226875,S
1082,1083,1,"Salomon, Mr. Abraham L",male,29.8811376673,Mr,0,0,0,111163,0,26.0,U,U,0,111163,S
1083,1084,3,"van Billiard, Master. Walter John",male,11.5,Master,0,1,1,A/5. 851,2,14.5,U,U,0,A/5.,S
1084,1085,2,"Lingane, Mr. John",male,61.0,Mr,0,0,0,235509,0,12.35,U,U,0,235509,Q
1085,1086,2,"Drew, Master. Marshall Brines",male,8.0,Master,0,0,2,28220,2,32.5,U,U,0,28220,S
1086,1087,3,"Karlsson, Mr. Julius Konrad Eugen",male,33.0,Mr,0,0,0,347465,0,7.8542,U,U,0,347465,S
1087,1088,1,"Spedden, Master. Robert Douglas",male,6.0,Master,0,0,2,16966,2,134.5,E34,E,34,16966,C
1088,1089,3,"Nilsson, Miss. Berta Olivia",female,18.0,Miss,0,0,0,347066,0,7.775,U,U,0,347066,S
1089,1090,2,"Baimbrigge, Mr. Charles Robert",male,23.0,Mr,0,0,0,C.A. 31030,0,10.5,U,U,0,C.A.,S
1090,1091,3,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",female,29.8811376673,Mrs,1,0,0,65305,0,8.1125,U,U,0,65305,S
1091,1092,3,"Murphy, Miss. Nora",female,29.8811376673,Miss,0,0,0,36568,0,15.5,U,U,0,36568,Q
1092,1093,3,"Danbom, Master. Gilbert Sigvard Emanuel",male,0.33,Master,0,0,2,347080,2,14.4,U,U,0,347080,S
1093,1094,1,"Astor, Col. John Jacob",male,47.0,Col,0,1,0,PC 17757,1,227.525,C62 C64,C,62,PC,C
1094,1095,2,"Quick, Miss. Winifred Vera",female,8.0,Miss,0,1,1,26360,2,26.0,U,U,0,26360,S
1095,1096,2,"Andrew, Mr. Frank Thomas",male,25.0,Mr,0,0,0,C.A. 34050,0,10.5,U,U,0,C.A.,S
1096,1097,1,"Omont, Mr. Alfred Fernand",male,29.8811376673,Mr,0,0,0,F.C. 12998,0,25.7417,U,U,0,F.C.,C
1097,1098,3,"McGowan, Miss. Katherine",female,35.0,Miss,0,0,0,9232,0,7.75,U,U,0,9232,Q
1098,1099,2,"Collett, Mr. Sidney C Stuart",male,24.0,Mr,0,0,0,28034,0,10.5,U,U,0,28034,S
1099,1100,1,"Rosenbaum, Miss. Edith Louise",female,33.0,Miss,0,0,0,PC 17613,0,27.7208,A11,A,11,PC,C
1100,1101,3,"Delalic, Mr. Redjo",male,25.0,Mr,0,0,0,349250,0,7.8958,U,U,0,349250,S
1101,1102,3,"Andersen, Mr. Albert Karvin",male,32.0,Mr,0,0,0,C 4001,0,22.525,U,U,0,C,S
1102,1103,3,"Finoli, Mr. Luigi",male,29.8811376673,Mr,0,0,0,SOTON/O.Q. 3101308,0,7.05,U,U,0,SOTON/O.Q.,S
1103,1104,2,"Deacon, Mr. Percy William",male,17.0,Mr,0,0,0,S.O.C. 14879,0,73.5,U,U,0,S.O.C.,S
1104,1105,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",female,60.0,Mrs,1,1,0,24065,1,26.0,U,U,0,24065,S
1105,1106,3,"Andersson, Miss. Ida Augusta Margareta",female,38.0,Miss,0,4,2,347091,6,7.775,U,U,0,347091,S
1106,1107,1,"Head, Mr. Christopher",male,42.0,Mr,0,0,0,113038,0,42.5,B11,B,11,113038,S
1107,1108,3,"Mahon, Miss. Bridget Delia",female,29.8811376673,Miss,0,0,0,330924,0,7.8792,U,U,0,330924,Q
1108,1109,1,"Wick, Mr. George Dennick",male,57.0,Mr,0,1,1,36928,2,164.8667,U,U,0,36928,S
1109,1110,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",female,50.0,Mrs,1,1,1,113503,2,211.5,C80,C,80,113503,C
1110,1111,3,"Thomson, Mr. Alexander Morrison",male,29.8811376673,Mr,0,0,0,32302,0,8.05,U,U,0,32302,S
1111,1112,2,"Duran y More, Miss. Florentina",female,30.0,Miss,0,1,0,SC/PARIS 2148,1,13.8583,U,U,0,SC/PARIS,C
1112,1113,3,"Reynolds, Mr. Harold J",male,21.0,Mr,0,0,0,342684,0,8.05,U,U,0,342684,S
1113,1114,2,"Cook, Mrs. (Selena Rogers)",female,22.0,Mrs,1,0,0,W./C. 14266,0,10.5,F33,F,33,W./C.,S
1114,1115,3,"Karlsson, Mr. Einar Gervasius",male,21.0,Mr,0,0,0,350053,0,7.7958,U,U,0,350053,S
1115,1116,1,"Candee, Mrs. Edward (Helen Churchill Hungerford)",female,53.0,Mrs,1,0,0,PC 17606,0,27.4458,U,U,0,PC,C
1116,1117,3,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",female,29.8811376673,Mrs,1,0,2,2661,2,15.2458,U,U,0,2661,C
1117,1118,3,"Asplund, Mr. Johan Charles",male,23.0,Mr,0,0,0,350054,0,7.7958,U,U,0,350054,S
1118,1119,3,"McNeill, Miss. Bridget",female,29.8811376673,Miss,0,0,0,370368,0,7.75,U,U,0,370368,Q
1119,1120,3,"Everett, Mr. Thomas James",male,40.5,Mr,0,0,0,C.A. 6212,0,15.1,U,U,0,C.A.,S
1120,1121,2,"Hocking, Mr. Samuel James Metcalfe",male,36.0,Mr,0,0,0,242963,0,13.0,U,U,0,242963,S
1121,1122,2,"Sweet, Mr. George Frederick",male,14.0,Mr,0,0,0,220845,0,65.0,U,U,0,220845,S
1122,1123,1,"Willard, Miss. Constance",female,21.0,Miss,0,0,0,113795,0,26.55,U,U,0,113795,S
1123,1124,3,"Wiklund, Mr. Karl Johan",male,21.0,Mr,0,1,0,3101266,1,6.4958,U,U,0,3101266,S
1124,1125,3,"Linehan, Mr. Michael",male,29.8811376673,Mr,0,0,0,330971,0,7.8792,U,U,0,330971,Q
1125,1126,1,"Cumings, Mr. John Bradley",male,39.0,Mr,0,1,0,PC 17599,1,71.2833,C85,C,85,PC,C
1126,1127,3,"Vendel, Mr. Olof Edvin",male,20.0,Mr,0,0,0,350416,0,7.8542,U,U,0,350416,S
1127,1128,1,"Warren, Mr. Frank Manley",male,64.0,Mr,0,1,0,110813,1,75.25,D37,D,37,110813,C
1128,1129,3,"Baccos, Mr. Raffull",male,20.0,Mr,0,0,0,2679,0,7.225,U,U,0,2679,C
1129,1130,2,"Hiltunen, Miss. Marta",female,18.0,Miss,0,1,1,250650,2,13.0,U,U,0,250650,S
1130,1131,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)",female,48.0,Mrs,1,1,0,PC 17761,1,106.425,C86,C,86,PC,C
1131,1132,1,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",female,55.0,Mrs,1,0,0,112377,0,27.7208,U,U,0,112377,C
1132,1133,2,"Christy, Mrs. (Alice Frances)",female,45.0,Mrs,1,0,2,237789,2,30.0,U,U,0,237789,S
1133,1134,1,"Spedden, Mr. Frederic Oakley",male,45.0,Mr,0,1,1,16966,2,134.5,E34,E,34,16966,C
1134,1135,3,"Hyman, Mr. Abraham",male,29.8811376673,Mr,0,0,0,3470,0,7.8875,U,U,0,3470,S
1135,1136,3,"Johnston, Master. William Arthur Willie""""",male,29.8811376673,Master,1,1,2,W./C. 6607,3,23.45,U,U,0,W./C.,S
1136,1137,1,"Kenyon, Mr. Frederick R",male,41.0,Mr,0,1,0,17464,1,51.8625,D21,D,21,17464,S
1137,1138,2,"Karnes, Mrs. J Frank (Claire Bennett)",female,22.0,Mrs,1,0,0,F.C.C. 13534,0,21.0,U,U,0,F.C.C.,S
1138,1139,2,"Drew, Mr. James Vivian",male,42.0,Mr,0,1,1,28220,2,32.5,U,U,0,28220,S
1139,1140,2,"Hold, Mrs. Stephen (Annie Margaret Hill)",female,29.0,Mrs,1,1,0,26707,1,26.0,U,U,0,26707,S
1140,1141,3,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",female,29.8811376673,Mrs,1,1,0,2660,1,14.4542,U,U,0,2660,C
1141,1142,2,"West, Miss. Barbara J",female,0.92,Miss,0,1,2,C.A. 34651,3,27.75,U,U,0,C.A.,S
1142,1143,3,"Abrahamsson, Mr. Abraham August Johannes",male,20.0,Mr,0,0,0,SOTON/O2 3101284,0,7.925,U,U,0,SOTON/O2,S
1143,1144,1,"Clark, Mr. Walter Miller",male,27.0,Mr,0,1,0,13508,1,136.7792,C89,C,89,13508,C
1144,1145,3,"Salander, Mr. Karl Johan",male,24.0,Mr,0,0,0,7266,0,9.325,U,U,0,7266,S
1145,1146,3,"Wenzel, Mr. Linhart",male,32.5,Mr,0,0,0,345775,0,9.5,U,U,0,345775,S
1146,1147,3,"MacKay, Mr. George William",male,29.8811376673,Mr,0,0,0,C.A. 42795,0,7.55,U,U,0,C.A.,S
1147,1148,3,"Mahon, Mr. John",male,29.8811376673,Mr,0,0,0,AQ/4 3130,0,7.75,U,U,0,AQ/4,Q
1148,1149,3,"Niklasson, Mr. Samuel",male,28.0,Mr,0,0,0,363611,0,8.05,U,U,0,363611,S
1149,1150,2,"Bentham, Miss. Lilian W",female,19.0,Miss,0,0,0,28404,0,13.0,U,U,0,28404,S
1150,1151,3,"Midtsjo, Mr. Karl Albert",male,21.0,Mr,0,0,0,345501,0,7.775,U,U,0,345501,S
1151,1152,3,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,Mr,0,1,0,345572,1,17.4,U,U,0,345572,S
1152,1153,3,"Nilsson, Mr. August Ferdinand",male,21.0,Mr,0,0,0,350410,0,7.8542,U,U,0,350410,S
1153,1154,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",female,29.0,Mrs,1,0,2,29103,2,23.0,U,U,0,29103,S
1154,1155,3,"Klasen, Miss. Gertrud Emilia",female,1.0,Miss,0,1,1,350405,2,12.1833,U,U,0,350405,S
1155,1156,2,"Portaluppi, Mr. Emilio Ilario Giuseppe",male,30.0,Mr,0,0,0,C.A. 34644,0,12.7375,U,U,0,C.A.,C
1156,1157,3,"Lyntakoff, Mr. Stanko",male,29.8811376673,Mr,0,0,0,349235,0,7.8958,U,U,0,349235,S
1157,1158,1,"Chisholm, Mr. Roderick Robert Crispin",male,29.8811376673,Mr,0,0,0,112051,0,0.0,U,U,0,112051,S
1158,1159,3,"Warren, Mr. Charles William",male,29.8811376673,Mr,0,0,0,C.A. 49867,0,7.55,U,U,0,C.A.,S
1159,1160,3,"Howard, Miss. May Elizabeth",female,29.8811376673,Miss,0,0,0,A. 2. 39186,0,8.05,U,U,0,A.,S
1160,1161,3,"Pokrnic, Mr. Mate",male,17.0,Mr,0,0,0,315095,0,8.6625,U,U,0,315095,S
1161,1162,1,"McCaffry, Mr. Thomas Francis",male,46.0,Mr,0,0,0,13050,0,75.2417,C6,C,6,13050,C
1162,1163,3,"Fox, Mr. Patrick",male,29.8811376673,Mr,0,0,0,368573,0,7.75,U,U,0,368573,Q
1163,1164,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",female,26.0,Mrs,1,1,0,13508,1,136.7792,C89,C,89,13508,C
1164,1165,3,"Lennon, Miss. Mary",female,29.8811376673,Miss,0,1,0,370371,1,15.5,U,U,0,370371,Q
1165,1166,3,"Saade, Mr. Jean Nassr",male,29.8811376673,Mr,0,0,0,2676,0,7.225,U,U,0,2676,C
1166,1167,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",female,20.0,Miss,0,1,0,236853,1,26.0,U,U,0,236853,S
1167,1168,2,"Parker, Mr. Clifford Richard",male,28.0,Mr,0,0,0,SC 14888,0,10.5,U,U,0,SC,S
1168,1169,2,"Faunthorpe, Mr. Harry",male,40.0,Mr,0,1,0,2926,1,26.0,U,U,0,2926,S
1169,1170,2,"Ware, Mr. John James",male,30.0,Mr,0,1,0,CA 31352,1,21.0,U,U,0,CA,S
1170,1171,2,"Oxenham, Mr. Percy Thomas",male,22.0,Mr,0,0,0,W./C. 14260,0,10.5,U,U,0,W./C.,S
1171,1172,3,"Oreskovic, Miss. Jelka",female,23.0,Miss,0,0,0,315085,0,8.6625,U,U,0,315085,S
1172,1173,3,"Peacock, Master. Alfred Edward",male,0.75,Master,0,1,1,SOTON/O.Q. 3101315,2,13.775,U,U,0,SOTON/O.Q.,S
1173,1174,3,"Fleming, Miss. Honora",female,29.8811376673,Miss,0,0,0,364859,0,7.75,U,U,0,364859,Q
1174,1175,3,"Touma, Miss. Maria Youssef",female,9.0,Miss,0,1,1,2650,2,15.2458,U,U,0,2650,C
1175,1176,3,"Rosblom, Miss. Salli Helena",female,2.0,Miss,0,1,1,370129,2,20.2125,U,U,0,370129,S
1176,1177,3,"Dennis, Mr. William",male,36.0,Mr,0,0,0,A/5 21175,0,7.25,U,U,0,A/5,S
1177,1178,3,"Franklin, Mr. Charles (Charles Fardon)",male,29.8811376673,Mr,1,0,0,SOTON/O.Q. 3101314,0,7.25,U,U,0,SOTON/O.Q.,S
1178,1179,1,"Snyder, Mr. John Pillsbury",male,24.0,Mr,0,1,0,21228,1,82.2667,B45,B,45,21228,S
1179,1180,3,"Mardirosian, Mr. Sarkis",male,29.8811376673,Mr,0,0,0,2655,0,7.2292,F E46,FE,46,2655,C
1180,1181,3,"Ford, Mr. Arthur",male,29.8811376673,Mr,0,0,0,A/5 1478,0,8.05,U,U,0,A/5,S
1181,1182,1,"Rheims, Mr. George Alexander Lucien",male,29.8811376673,Mr,0,0,0,PC 17607,0,39.6,U,U,0,PC,S
1182,1183,3,"Daly, Miss. Margaret Marcella Maggie""""",female,30.0,Miss,1,0,0,382650,0,6.95,U,U,0,382650,Q
1183,1184,3,"Nasr, Mr. Mustafa",male,29.8811376673,Mr,0,0,0,2652,0,7.2292,U,U,0,2652,C
1184,1185,1,"Dodge, Dr. Washington",male,53.0,Dr,0,1,1,33638,2,81.8583,A34,A,34,33638,S
1185,1186,3,"Wittevrongel, Mr. Camille",male,36.0,Mr,0,0,0,345771,0,9.5,U,U,0,345771,S
1186,1187,3,"Angheloff, Mr. Minko",male,26.0,Mr,0,0,0,349202,0,7.8958,U,U,0,349202,S
1187,1188,2,"Laroche, Miss. Louise",female,1.0,Miss,0,1,2,SC/Paris 2123,3,41.5792,U,U,0,SC/Paris,C
1188,1189,3,"Samaan, Mr. Hanna",male,29.8811376673,Mr,0,2,0,2662,2,21.6792,U,U,0,2662,C
1189,1190,1,"Loring, Mr. Joseph Holland",male,30.0,Mr,0,0,0,113801,0,45.5,U,U,0,113801,S
1190,1191,3,"Johansson, Mr. Nils",male,29.0,Mr,0,0,0,347467,0,7.8542,U,U,0,347467,S
1191,1192,3,"Olsson, Mr. Oscar Wilhelm",male,32.0,Mr,0,0,0,347079,0,7.775,U,U,0,347079,S
1192,1193,2,"Malachard, Mr. Noel",male,29.8811376673,Mr,0,0,0,237735,0,15.0458,D,D,0,237735,C
1193,1194,2,"Phillips, Mr. Escott Robert",male,43.0,Mr,0,0,1,S.O./P.P. 2,1,21.0,U,U,0,S.O./P.P.,S
1194,1195,3,"Pokrnic, Mr. Tome",male,24.0,Mr,0,0,0,315092,0,8.6625,U,U,0,315092,S
1195,1196,3,"McCarthy, Miss. Catherine Katie""""",female,29.8811376673,Miss,1,0,0,383123,0,7.75,U,U,0,383123,Q
1196,1197,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",female,64.0,Mrs,1,1,1,112901,2,26.55,B26,B,26,112901,S
1197,1198,1,"Allison, Mr. Hudson Joshua Creighton",male,30.0,Mr,0,1,2,113781,3,151.55,C22 C26,C,22,113781,S
1198,1199,3,"Aks, Master. Philip Frank",male,0.83,Master,0,0,1,392091,1,9.35,U,U,0,392091,S
1199,1200,1,"Hays, Mr. Charles Melville",male,55.0,Mr,0,1,1,12749,2,93.5,B69,B,69,12749,S
1200,1201,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0,Mrs,1,1,0,350026,1,14.1083,U,U,0,350026,S
1201,1202,3,"Cacic, Mr. Jego Grga",male,18.0,Mr,0,0,0,315091,0,8.6625,U,U,0,315091,S
1202,1203,3,"Vartanian, Mr. David",male,22.0,Mr,0,0,0,2658,0,7.225,U,U,0,2658,C
1203,1204,3,"Sadowitz, Mr. Harry",male,29.8811376673,Mr,0,0,0,LP 1588,0,7.575,U,U,0,LP,S
1204,1205,3,"Carr, Miss. Jeannie",female,37.0,Miss,0,0,0,368364,0,7.75,U,U,0,368364,Q
1205,1206,1,"White, Mrs. John Stuart (Ella Holmes)",female,55.0,Mrs,1,0,0,PC 17760,0,135.6333,C32,C,32,PC,C
1206,1207,3,"Hagardon, Miss. Kate",female,17.0,Miss,0,0,0,AQ/3. 30631,0,7.7333,U,U,0,AQ/3.,Q
1207,1208,1,"Spencer, Mr. William Augustus",male,57.0,Mr,0,1,0,PC 17569,1,146.5208,B78,B,78,PC,C
1208,1209,2,"Rogers, Mr. Reginald Harry",male,19.0,Mr,0,0,0,28004,0,10.5,U,U,0,28004,S
1209,1210,3,"Jonsson, Mr. Nils Hilding",male,27.0,Mr,0,0,0,350408,0,7.8542,U,U,0,350408,S
1210,1211,2,"Jefferys, Mr. Ernest Wilfred",male,22.0,Mr,0,2,0,C.A. 31029,2,31.5,U,U,0,C.A.,S
1211,1212,3,"Andersson, Mr. Johan Samuel",male,26.0,Mr,0,0,0,347075,0,7.775,U,U,0,347075,S
1212,1213,3,"Krekorian, Mr. Neshan",male,25.0,Mr,0,0,0,2654,0,7.2292,F E57,FE,57,2654,C
1213,1214,2,"Nesson, Mr. Israel",male,26.0,Mr,0,0,0,244368,0,13.0,F2,F,2,244368,S
1214,1215,1,"Rowe, Mr. Alfred G",male,33.0,Mr,0,0,0,113790,0,26.55,U,U,0,113790,S
1215,1216,1,"Kreuchen, Miss. Emilie",female,39.0,Miss,0,0,0,24160,0,211.3375,U,U,0,24160,S
1216,1217,3,"Assam, Mr. Ali",male,23.0,Mr,0,0,0,SOTON/O.Q. 3101309,0,7.05,U,U,0,SOTON/O.Q.,S
1217,1218,2,"Becker, Miss. Ruth Elizabeth",female,12.0,Miss,0,2,1,230136,3,39.0,F4,F,4,230136,S
1218,1219,1,"Rosenshine, Mr. George (Mr George Thorne"")""",male,46.0,Mr,1,0,0,PC 17585,0,79.2,U,U,0,PC,C
1219,1220,2,"Clarke, Mr. Charles Valentine",male,29.0,Mr,0,1,0,2003,1,26.0,U,U,0,2003,S
1220,1221,2,"Enander, Mr. Ingvar",male,21.0,Mr,0,0,0,236854,0,13.0,U,U,0,236854,S
1221,1222,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",female,48.0,Mrs,1,0,2,C.A. 33112,2,36.75,U,U,0,C.A.,S
1222,1223,1,"Dulles, Mr. William Crothers",male,39.0,Mr,0,0,0,PC 17580,0,29.7,A18,A,18,PC,C
1223,1224,3,"Thomas, Mr. Tannous",male,29.8811376673,Mr,0,0,0,2684,0,7.225,U,U,0,2684,C
1224,1225,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",female,19.0,Mrs,1,1,1,2653,2,15.7417,U,U,0,2653,C
1225,1226,3,"Cor, Mr. Ivan",male,27.0,Mr,0,0,0,349229,0,7.8958,U,U,0,349229,S
1226,1227,1,"Maguire, Mr. John Edward",male,30.0,Mr,0,0,0,110469,0,26.0,C106,C,106,110469,S
1227,1228,2,"de Brito, Mr. Jose Joaquim",male,32.0,Mr,0,0,0,244360,0,13.0,U,U,0,244360,S
1228,1229,3,"Elias, Mr. Joseph",male,39.0,Mr,0,0,2,2675,2,7.2292,U,U,0,2675,C
1229,1230,2,"Denbury, Mr. Herbert",male,25.0,Mr,0,0,0,C.A. 31029,0,31.5,U,U,0,C.A.,S
1230,1231,3,"Betros, Master. Seman",male,29.8811376673,Master,0,0,0,2622,0,7.2292,U,U,0,2622,C
1231,1232,2,"Fillbrook, Mr. Joseph Charles",male,18.0,Mr,0,0,0,C.A. 15185,0,10.5,U,U,0,C.A.,S
1232,1233,3,"Lundstrom, Mr. Thure Edvin",male,32.0,Mr,0,0,0,350403,0,7.5792,U,U,0,350403,S
1233,1234,3,"Sage, Mr. John George",male,29.8811376673,Mr,0,1,9,CA. 2343,10,69.55,U,U,0,CA.,S
1234,1235,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",female,58.0,Mrs,1,0,1,PC 17755,1,512.3292,B51 B53 B55,B,51,PC,C
1235,1236,3,"van Billiard, Master. James William",male,29.8811376673,Master,0,1,1,A/5. 851,2,14.5,U,U,0,A/5.,S
1236,1237,3,"Abelseth, Miss. Karen Marie",female,16.0,Miss,0,0,0,348125,0,7.65,U,U,0,348125,S
1237,1238,2,"Botsford, Mr. William Hull",male,26.0,Mr,0,0,0,237670,0,13.0,U,U,0,237670,S
1238,1239,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38.0,Mrs,1,0,0,2688,0,7.2292,U,U,0,2688,C
1239,1240,2,"Giles, Mr. Ralph",male,24.0,Mr,0,0,0,248726,0,13.5,U,U,0,248726,S
1240,1241,2,"Walcroft, Miss. Nellie",female,31.0,Miss,0,0,0,F.C.C. 13528,0,21.0,U,U,0,F.C.C.,S
1241,1242,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",female,45.0,Mrs,1,0,1,PC 17759,1,63.3583,D10 D12,D,10,PC,C
1242,1243,2,"Stokes, Mr. Philip Joseph",male,25.0,Mr,0,0,0,F.C.C. 13540,0,10.5,U,U,0,F.C.C.,S
1243,1244,2,"Dibden, Mr. William",male,18.0,Mr,0,0,0,S.O.C. 14879,0,73.5,U,U,0,S.O.C.,S
1244,1245,2,"Herman, Mr. Samuel",male,49.0,Mr,0,1,2,220845,3,65.0,U,U,0,220845,S
1245,1246,3,"Dean, Miss. Elizabeth Gladys Millvina""""",female,0.17,Miss,1,1,2,C.A. 2315,3,20.575,U,U,0,C.A.,S
1246,1247,1,"Julian, Mr. Henry Forbes",male,50.0,Mr,0,0,0,113044,0,26.0,E60,E,60,113044,S
1247,1248,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",female,59.0,Mrs,1,2,0,11769,2,51.4792,C101,C,101,11769,S
1248,1249,3,"Lockyer, Mr. Edward",male,29.8811376673,Mr,0,0,0,1222,0,7.8792,U,U,0,1222,S
1249,1250,3,"O'Keefe, Mr. Patrick",male,29.8811376673,Mr,0,0,0,368402,0,7.75,U,U,0,368402,Q
1250,1251,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,30.0,Mrs,1,1,0,349910,1,15.55,U,U,0,349910,S
1251,1252,3,"Sage, Master. William Henry",male,14.5,Master,0,8,2,CA. 2343,10,69.55,U,U,0,CA.,S
1252,1253,2,"Mallet, Mrs. Albert (Antoinette Magnin)",female,24.0,Mrs,1,1,1,S.C./PARIS 2079,2,37.0042,U,U,0,S.C./PARIS,C
1253,1254,2,"Ware, Mrs. John James (Florence Louise Long)",female,31.0,Mrs,1,0,0,CA 31352,0,21.0,U,U,0,CA,S
1254,1255,3,"Strilic, Mr. Ivan",male,27.0,Mr,0,0,0,315083,0,8.6625,U,U,0,315083,S
1255,1256,1,"Harder, Mrs. George Achilles (Dorothy Annan)",female,25.0,Mrs,1,1,0,11765,1,55.4417,E50,E,50,11765,C
1256,1257,3,"Sage, Mrs. John (Annie Bullen)",female,29.8811376673,Mrs,1,1,9,CA. 2343,10,69.55,U,U,0,CA.,S
1257,1258,3,"Caram, Mr. Joseph",male,29.8811376673,Mr,0,1,0,2689,1,14.4583,U,U,0,2689,C
1258,1259,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",female,22.0,Miss,1,0,0,3101295,0,39.6875,U,U,0,3101295,S
1259,1260,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",female,45.0,Mrs,1,0,1,112378,1,59.4,U,U,0,112378,C
1260,1261,2,"Pallas y Castello, Mr. Emilio",male,29.0,Mr,0,0,0,SC/PARIS 2147,0,13.8583,U,U,0,SC/PARIS,C
1261,1262,2,"Giles, Mr. Edgar",male,21.0,Mr,0,1,0,28133,1,11.5,U,U,0,28133,S
1262,1263,1,"Wilson, Miss. Helen Alice",female,31.0,Miss,0,0,0,16966,0,134.5,E39 E41,E,39,16966,C
1263,1264,1,"Ismay, Mr. Joseph Bruce",male,49.0,Mr,0,0,0,112058,0,0.0,B52 B54 B56,B,52,112058,S
1264,1265,2,"Harbeck, Mr. William H",male,44.0,Mr,0,0,0,248746,0,13.0,U,U,0,248746,S
1265,1266,1,"Dodge, Mrs. Washington (Ruth Vidaver)",female,54.0,Mrs,1,1,1,33638,2,81.8583,A34,A,34,33638,S
1266,1267,1,"Bowen, Miss. Grace Scott",female,45.0,Miss,0,0,0,PC 17608,0,262.375,U,U,0,PC,C
1267,1268,3,"Kink, Miss. Maria",female,22.0,Miss,0,2,0,315152,2,8.6625,U,U,0,315152,S
1268,1269,2,"Cotterill, Mr. Henry Harry""""",male,21.0,Mr,1,0,0,29107,0,11.5,U,U,0,29107,S
1269,1270,1,"Hipkins, Mr. William Edward",male,55.0,Mr,0,0,0,680,0,50.0,C39,C,39,680,S
1270,1271,3,"Asplund, Master. Carl Edgar",male,5.0,Master,0,4,2,347077,6,31.3875,U,U,0,347077,S
1271,1272,3,"O'Connor, Mr. Patrick",male,29.8811376673,Mr,0,0,0,366713,0,7.75,U,U,0,366713,Q
1272,1273,3,"Foley, Mr. Joseph",male,26.0,Mr,0,0,0,330910,0,7.8792,U,U,0,330910,Q
1273,1274,3,"Risien, Mrs. Samuel (Emma)",female,29.8811376673,Mrs,1,0,0,364498,0,14.5,U,U,0,364498,S
1274,1275,3,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19.0,Mrs,1,1,0,376566,1,16.1,U,U,0,376566,S
1275,1276,2,"Wheeler, Mr. Edwin Frederick""""",male,29.8811376673,Mr,1,0,0,SC/PARIS 2159,0,12.875,U,U,0,SC/PARIS,S
1276,1277,2,"Herman, Miss. Kate",female,24.0,Miss,0,1,2,220845,3,65.0,U,U,0,220845,S
1277,1278,3,"Aronsson, Mr. Ernst Axel Algot",male,24.0,Mr,0,0,0,349911,0,7.775,U,U,0,349911,S
1278,1279,2,"Ashby, Mr. John",male,57.0,Mr,0,0,0,244346,0,13.0,U,U,0,244346,S
1279,1280,3,"Canavan, Mr. Patrick",male,21.0,Mr,0,0,0,364858,0,7.75,U,U,0,364858,Q
1280,1281,3,"Palsson, Master. Paul Folke",male,6.0,Master,0,3,1,349909,4,21.075,U,U,0,349909,S
1281,1282,1,"Payne, Mr. Vivian Ponsonby",male,23.0,Mr,0,0,0,12749,0,93.5,B24,B,24,12749,S
1282,1283,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",female,51.0,Mrs,1,0,1,PC 17592,1,39.4,D28,D,28,PC,S
1283,1284,3,"Abbott, Master. Eugene Joseph",male,13.0,Master,0,0,2,C.A. 2673,2,20.25,U,U,0,C.A.,S
1284,1285,2,"Gilbert, Mr. William",male,47.0,Mr,0,0,0,C.A. 30769,0,10.5,U,U,0,C.A.,S
1285,1286,3,"Kink-Heilmann, Mr. Anton",male,29.0,Mr,0,3,1,315153,4,22.025,U,U,0,315153,S
